File Name,Frame,Timestamp,Focus,Cognitive Demand,Engagement,Memory
Hugo_Sanchez,2101,00:01:27.500,64.6,40.9,46.7,78.9
Hugo_Sanchez,2102,00:01:27.541,62.5,40.7,47.4,78.7
Hugo_Sanchez,2103,00:01:27.583,60.6,40.8,47.8,78.5
Hugo_Sanchez,2104,00:01:27.625,59.0,40.8,48.2,78.2
Hugo_Sanchez,2105,00:01:27.666,57.0,41.2,48.5,77.8
Hugo_Sanchez,2106,00:01:27.708,54.3,41.1,48.7,77.4
Hugo_Sanchez,2107,00:01:27.750,51.2,40.9,48.8,76.9
Hugo_Sanchez,2108,00:01:27.791,48.5,40.4,48.8,76.5
Hugo_Sanchez,2109,00:01:27.833,47.0,40.4,48.6,76.1
Hugo_Sanchez,2110,00:01:27.875,47.3,40.4,48.1,75.9
Hugo_Sanchez,2111,00:01:27.916,49.8,40.9,47.3,75.8
Hugo_Sanchez,2112,00:01:27.958,53.3,41.1,46.1,75.9
Hugo_Sanchez,2113,00:01:28.000,56.2,41.3,44.6,76.0
Hugo_Sanchez,2114,00:01:28.041,57.7,29.7,42.8,76.3
Hugo_Sanchez,2115,00:01:28.083,61.2,29.7,40.8,76.5
Hugo_Sanchez,2116,00:01:28.125,66.4,29.8,38.7,76.8
Hugo_Sanchez,2117,00:01:28.166,70.8,29.9,36.8,77.0
Hugo_Sanchez,2118,00:01:28.208,74.7,29.9,35.1,77.2
Hugo_Sanchez,2119,00:01:28.250,77.7,29.8,33.8,77.5
Hugo_Sanchez,2120,00:01:28.291,79.8,29.8,32.7,77.7
Hugo_Sanchez,2121,00:01:28.333,80.7,29.9,32.0,78.0
Hugo_Sanchez,2122,00:01:28.375,80.8,29.9,31.6,78.2
Hugo_Sanchez,2123,00:01:28.416,80.4,29.9,31.4,78.4
Hugo_Sanchez,2124,00:01:28.458,79.5,29.9,31.3,78.6
Hugo_Sanchez,2125,00:01:28.500,77.8,30.2,31.1,78.8
Hugo_Sanchez,2126,00:01:28.541,75.6,30.2,30.9,78.8
Hugo_Sanchez,2127,00:01:28.583,72.9,30.1,30.7,78.9
Hugo_Sanchez,2128,00:01:28.625,70.2,30.0,30.3,78.9
Hugo_Sanchez,2129,00:01:28.666,68.2,30.1,29.9,78.8
Hugo_Sanchez,2130,00:01:28.708,66.8,30.1,29.5,78.8
Hugo_Sanchez,2131,00:01:28.750,66.1,30.1,29.1,78.7
Hugo_Sanchez,2132,00:01:28.791,66.2,30.1,28.7,78.7
Hugo_Sanchez,2133,00:01:28.833,66.5,30.1,28.4,78.7
Hugo_Sanchez,2134,00:01:28.875,67.4,30.1,28.2,78.7
Hugo_Sanchez,2135,00:01:28.916,68.3,30.1,28.1,78.7
Hugo_Sanchez,2136,00:01:28.958,69.1,30.0,28.2,78.8
Hugo_Sanchez,2137,00:01:29.000,70.3,29.6,28.3,78.8
Hugo_Sanchez,2138,00:01:29.041,71.0,29.8,28.6,78.9
Hugo_Sanchez,2139,00:01:29.083,72.5,29.8,29.0,79.0
Hugo_Sanchez,2140,00:01:29.125,73.3,30.3,29.5,79.0
Hugo_Sanchez,2141,00:01:29.166,73.5,29.8,30.1,78.9
Hugo_Sanchez,2142,00:01:29.208,73.5,29.0,30.6,78.8
Hugo_Sanchez,2143,00:01:29.250,74.4,28.7,31.1,78.5
Hugo_Sanchez,2144,00:01:29.291,75.9,28.5,31.4,78.0
Hugo_Sanchez,2145,00:01:29.333,77.1,27.9,31.4,77.5
Hugo_Sanchez,2146,00:01:29.375,77.5,27.9,31.3,76.9
Hugo_Sanchez,2147,00:01:29.416,77.2,27.9,31.0,76.2
Hugo_Sanchez,2148,00:01:29.458,76.1,27.9,30.7,75.4
Hugo_Sanchez,2149,00:01:29.500,74.4,27.9,30.4,74.6
Hugo_Sanchez,2150,00:01:29.541,72.7,28.1,30.1,73.9
Hugo_Sanchez,2151,00:01:29.583,71.3,28.2,30.1,73.2
Hugo_Sanchez,2152,00:01:29.625,70.1,28.3,30.2,72.6
Hugo_Sanchez,2153,00:01:29.666,69.2,28.4,30.4,72.1
Hugo_Sanchez,2154,00:01:29.708,68.7,28.5,30.8,71.7
Hugo_Sanchez,2155,00:01:29.750,68.1,28.7,31.3,71.5
Hugo_Sanchez,2156,00:01:29.791,67.8,28.7,31.8,71.4
Hugo_Sanchez,2157,00:01:29.833,67.6,28.8,32.3,71.3
Hugo_Sanchez,2158,00:01:29.875,67.6,28.8,32.7,71.3
Hugo_Sanchez,2159,00:01:29.916,67.3,28.9,33.1,71.3
Hugo_Sanchez,2160,00:01:29.958,66.5,29.0,33.4,71.2
Hugo_Sanchez,2161,00:01:30.000,64.2,28.4,33.6,71.0
Hugo_Sanchez,2162,00:01:30.041,64.5,28.4,33.8,70.7
Hugo_Sanchez,2163,00:01:30.083,65.2,28.4,33.8,70.2
Hugo_Sanchez,2164,00:01:30.125,66.0,28.4,33.7,69.3
Hugo_Sanchez,2165,00:01:30.166,66.7,28.5,33.5,68.0
Hugo_Sanchez,2166,00:01:30.208,66.6,28.6,33.1,66.1
Hugo_Sanchez,2167,00:01:30.250,65.9,28.7,32.6,63.4
Hugo_Sanchez,2168,00:01:30.291,65.0,28.7,31.8,59.9
Hugo_Sanchez,2169,00:01:30.333,64.2,28.8,30.8,55.6
Hugo_Sanchez,2170,00:01:30.375,63.6,28.7,29.7,50.8
Hugo_Sanchez,2171,00:01:30.416,62.7,28.8,28.5,45.6
Hugo_Sanchez,2172,00:01:30.458,61.2,28.8,27.2,40.5
Hugo_Sanchez,2173,00:01:30.500,58.5,25.6,25.8,35.7
Hugo_Sanchez,2174,00:01:30.541,54.7,25.8,24.3,31.6
Hugo_Sanchez,2175,00:01:30.583,49.9,25.8,22.8,28.3
Hugo_Sanchez,2176,00:01:30.625,45.0,26.1,21.2,25.8
Hugo_Sanchez,2177,00:01:30.666,41.5,25.6,19.5,24.1
Hugo_Sanchez,2178,00:01:30.708,39.4,25.9,17.8,23.0
Hugo_Sanchez,2179,00:01:30.750,38.5,25.9,16.1,22.4
Hugo_Sanchez,2180,00:01:30.791,38.7,25.9,14.4,22.1
Hugo_Sanchez,2181,00:01:30.833,39.6,25.6,13.0,22.0
Hugo_Sanchez,2182,00:01:30.875,40.3,26.0,11.8,22.1
Hugo_Sanchez,2183,00:01:30.916,39.1,26.1,10.9,22.1
Hugo_Sanchez,2184,00:01:30.958,44.8,26.1,10.4,22.3
Hugo_Sanchez,2185,00:01:31.000,65.8,25.6,10.2,22.4
Hugo_Sanchez,2186,00:01:31.041,71.7,26.0,10.3,22.6
Hugo_Sanchez,2187,00:01:31.083,74.1,26.1,10.9,22.8
Hugo_Sanchez,2188,00:01:31.125,75.9,26.2,11.8,23.0
Hugo_Sanchez,2189,00:01:31.166,77.2,25.9,13.1,23.2
Hugo_Sanchez,2190,00:01:31.208,77.8,26.1,14.7,23.4
Hugo_Sanchez,2191,00:01:31.250,77.8,26.2,16.3,23.7
Hugo_Sanchez,2192,00:01:31.291,78.0,26.2,18.0,23.9
Hugo_Sanchez,2193,00:01:31.333,78.5,26.2,19.6,24.0
Hugo_Sanchez,2194,00:01:31.375,79.3,26.3,21.0,24.0
Hugo_Sanchez,2195,00:01:31.416,80.4,26.2,22.1,23.9
Hugo_Sanchez,2196,00:01:31.458,81.5,25.9,22.9,23.7
Hugo_Sanchez,2197,00:01:31.500,82.3,25.8,23.5,23.4
Hugo_Sanchez,2198,00:01:31.541,82.6,26.2,23.9,23.1
Hugo_Sanchez,2199,00:01:31.583,82.1,26.0,24.0,22.8
Hugo_Sanchez,2200,00:01:31.625,80.8,25.9,24.0,22.4
Hugo_Sanchez,2201,00:01:31.666,78.1,25.8,23.8,22.1
Hugo_Sanchez,2202,00:01:31.708,74.1,25.6,23.6,21.8
Hugo_Sanchez,2203,00:01:31.750,69.1,25.7,23.3,21.6
Hugo_Sanchez,2204,00:01:31.791,63.6,25.1,23.1,21.4
Hugo_Sanchez,2205,00:01:31.833,58.4,24.5,22.9,21.3
Hugo_Sanchez,2206,00:01:31.875,52.9,24.7,22.8,21.2
Hugo_Sanchez,2207,00:01:31.916,43.6,24.8,22.8,21.1
Hugo_Sanchez,2208,00:01:31.958,41.1,24.9,22.8,21.1
Hugo_Sanchez,2209,00:01:32.000,55.2,24.7,22.7,21.0
Hugo_Sanchez,2210,00:01:32.041,61.6,25.0,22.6,21.0
Hugo_Sanchez,2211,00:01:32.083,64.0,24.9,22.4,20.9
Hugo_Sanchez,2212,00:01:32.125,66.7,24.9,22.2,20.9
Hugo_Sanchez,2213,00:01:32.166,69.3,25.0,22.1,20.9
Hugo_Sanchez,2214,00:01:32.208,69.6,25.3,21.9,21.0
Hugo_Sanchez,2215,00:01:32.250,67.1,25.4,21.8,21.1
Hugo_Sanchez,2216,00:01:32.291,66.7,24.8,21.7,21.4
Hugo_Sanchez,2217,00:01:32.333,73.7,24.8,21.5,21.8
Hugo_Sanchez,2218,00:01:32.375,80.0,25.1,21.3,22.3
Hugo_Sanchez,2219,00:01:32.416,84.1,25.1,20.9,22.8
Hugo_Sanchez,2220,00:01:32.458,86.0,25.2,20.4,23.3
Hugo_Sanchez,2221,00:01:32.500,86.1,25.3,19.8,23.8
Hugo_Sanchez,2222,00:01:32.541,84.7,25.4,19.2,24.3
Hugo_Sanchez,2223,00:01:32.583,81.8,25.5,18.9,24.7
Hugo_Sanchez,2224,00:01:32.625,77.5,25.5,19.0,25.0
Hugo_Sanchez,2225,00:01:32.666,72.0,25.4,19.5,25.3
Hugo_Sanchez,2226,00:01:32.708,65.2,25.7,20.5,25.5
Hugo_Sanchez,2227,00:01:32.750,58.6,25.8,22.0,25.8
Hugo_Sanchez,2228,00:01:32.791,53.3,25.9,23.8,26.1
Hugo_Sanchez,2229,00:01:32.833,50.9,26.1,25.7,26.6
Hugo_Sanchez,2230,00:01:32.875,50.2,26.4,27.7,27.1
Hugo_Sanchez,2231,00:01:32.916,47.6,26.6,29.7,28.0
Hugo_Sanchez,2232,00:01:32.958,44.4,26.9,31.5,29.2
Hugo_Sanchez,2233,00:01:33.000,43.4,26.9,33.3,30.9
Hugo_Sanchez,2234,00:01:33.041,43.5,27.4,35.0,33.3
Hugo_Sanchez,2235,00:01:33.083,44.5,27.7,36.7,36.3
Hugo_Sanchez,2236,00:01:33.125,45.8,27.6,38.4,40.1
Hugo_Sanchez,2237,00:01:33.166,46.5,27.4,40.1,44.6
Hugo_Sanchez,2238,00:01:33.208,45.5,27.7,41.8,49.5
Hugo_Sanchez,2239,00:01:33.250,43.6,28.0,43.4,54.6
Hugo_Sanchez,2240,00:01:33.291,41.6,28.4,44.8,59.6
Hugo_Sanchez,2241,00:01:33.333,40.6,46.8,46.0,64.2
Hugo_Sanchez,2242,00:01:33.375,39.7,46.6,47.1,68.0
Hugo_Sanchez,2243,00:01:33.416,38.7,46.7,47.9,71.2
Hugo_Sanchez,2244,00:01:33.458,37.3,46.6,48.5,73.5
Hugo_Sanchez,2245,00:01:33.500,35.6,47.1,49.0,75.2
Hugo_Sanchez,2246,00:01:33.541,33.9,47.0,49.3,76.2
Hugo_Sanchez,2247,00:01:33.583,32.5,47.2,49.6,76.9
Hugo_Sanchez,2248,00:01:33.625,31.5,47.1,49.8,77.3
Hugo_Sanchez,2249,00:01:33.666,30.6,47.5,50.0,77.6
Hugo_Sanchez,2250,00:01:33.708,29.9,47.3,50.2,77.8
Hugo_Sanchez,2251,00:01:33.750,29.2,47.4,50.3,77.9
Hugo_Sanchez,2252,00:01:33.791,29.2,47.4,50.4,78.0
Hugo_Sanchez,2253,00:01:33.833,30.0,47.7,50.4,78.0
Hugo_Sanchez,2254,00:01:33.875,32.3,47.5,50.4,78.0
Hugo_Sanchez,2255,00:01:33.916,36.8,47.6,50.4,78.0
Hugo_Sanchez,2256,00:01:33.958,39.4,47.6,50.3,78.0
Hugo_Sanchez,2257,00:01:34.000,38.7,47.9,50.3,77.9
Hugo_Sanchez,2258,00:01:34.041,40.6,47.8,50.2,77.9
Hugo_Sanchez,2259,00:01:34.083,41.9,47.8,50.2,77.8
Hugo_Sanchez,2260,00:01:34.125,40.4,47.6,50.1,77.8
Hugo_Sanchez,2261,00:01:34.166,37.0,47.8,50.1,77.8
Hugo_Sanchez,2262,00:01:34.208,33.9,47.7,50.0,77.8
Hugo_Sanchez,2263,00:01:34.250,32.0,47.7,49.9,77.8
Hugo_Sanchez,2264,00:01:34.291,31.2,47.6,49.8,77.8
Hugo_Sanchez,2265,00:01:34.333,30.9,48.0,49.8,77.8
Hugo_Sanchez,2266,00:01:34.375,30.9,47.9,49.7,77.8
Hugo_Sanchez,2267,00:01:34.416,30.7,48.0,49.7,77.8
Hugo_Sanchez,2268,00:01:34.458,30.3,47.9,49.7,77.8
Hugo_Sanchez,2269,00:01:34.500,29.8,48.2,49.7,77.8
Hugo_Sanchez,2270,00:01:34.541,29.2,48.0,49.8,77.8
Hugo_Sanchez,2271,00:01:34.583,28.5,47.9,49.9,77.8
Hugo_Sanchez,2272,00:01:34.625,27.9,47.9,50.0,77.8
Hugo_Sanchez,2273,00:01:34.666,27.3,48.3,50.1,77.8
Hugo_Sanchez,2274,00:01:34.708,26.7,48.1,50.2,77.8
Hugo_Sanchez,2275,00:01:34.750,26.2,48.2,50.3,77.9
Hugo_Sanchez,2276,00:01:34.791,26.2,48.2,50.3,77.9
Hugo_Sanchez,2277,00:01:34.833,27.0,48.4,50.4,77.9
Hugo_Sanchez,2278,00:01:34.875,29.3,48.3,50.4,77.9
Hugo_Sanchez,2279,00:01:34.916,33.8,48.3,50.4,77.9
Hugo_Sanchez,2280,00:01:34.958,36.7,48.4,50.3,77.8
Hugo_Sanchez,2281,00:01:35.000,35.0,49.2,50.3,77.8
Hugo_Sanchez,2282,00:01:35.041,36.0,48.9,50.3,77.7
Hugo_Sanchez,2283,00:01:35.083,37.0,49.0,50.3,77.6
Hugo_Sanchez,2284,00:01:35.125,36.4,48.9,50.3,77.5
Hugo_Sanchez,2285,00:01:35.166,34.2,49.2,50.3,77.5
Hugo_Sanchez,2286,00:01:35.208,31.9,49.2,50.3,77.4
Hugo_Sanchez,2287,00:01:35.250,30.4,49.3,50.3,77.4
Hugo_Sanchez,2288,00:01:35.291,29.7,49.3,50.3,77.4
Hugo_Sanchez,2289,00:01:35.333,29.4,49.5,50.3,77.4
Hugo_Sanchez,2290,00:01:35.375,29.5,49.4,50.2,77.4
Hugo_Sanchez,2291,00:01:35.416,29.7,49.4,50.2,77.4
Hugo_Sanchez,2292,00:01:35.458,29.9,49.4,50.2,77.5
Hugo_Sanchez,2293,00:01:35.500,30.2,49.5,50.2,77.5
Hugo_Sanchez,2294,00:01:35.541,30.4,49.4,50.1,77.5
Hugo_Sanchez,2295,00:01:35.583,30.5,49.4,50.1,77.5
Hugo_Sanchez,2296,00:01:35.625,30.5,49.3,50.1,77.6
Hugo_Sanchez,2297,00:01:35.666,30.4,49.5,50.0,77.6
Hugo_Sanchez,2298,00:01:35.708,30.0,49.3,50.0,77.6
Hugo_Sanchez,2299,00:01:35.750,29.5,49.1,50.0,77.7
Hugo_Sanchez,2300,00:01:35.791,29.3,48.9,50.0,77.7
Hugo_Sanchez,2301,00:01:35.833,29.9,49.1,50.1,77.8
Hugo_Sanchez,2302,00:01:35.875,32.0,48.9,50.1,77.8
Hugo_Sanchez,2303,00:01:35.916,35.9,49.0,50.1,77.9
Hugo_Sanchez,2304,00:01:35.958,39.0,49.0,50.2,78.1
Hugo_Sanchez,2305,00:01:36.000,40.2,48.1,50.2,78.2
Hugo_Sanchez,2306,00:01:36.041,42.6,48.0,50.2,78.3
Hugo_Sanchez,2307,00:01:36.083,43.7,48.0,50.1,78.3
Hugo_Sanchez,2308,00:01:36.125,41.7,47.9,49.8,78.0
Hugo_Sanchez,2309,00:01:36.166,37.8,48.0,49.4,77.3
Hugo_Sanchez,2310,00:01:36.208,33.9,47.9,48.7,75.9
Hugo_Sanchez,2311,00:01:36.250,31.2,47.7,47.7,73.8
Hugo_Sanchez,2312,00:01:36.291,29.7,47.4,46.3,70.8
Hugo_Sanchez,2313,00:01:36.333,29.2,47.3,44.6,67.0
Hugo_Sanchez,2314,00:01:36.375,30.3,34.1,42.6,62.5
Hugo_Sanchez,2315,00:01:36.416,32.5,34.4,40.5,57.8
Hugo_Sanchez,2316,00:01:36.458,35.5,34.5,38.3,53.0
Hugo_Sanchez,2317,00:01:36.500,39.0,34.7,36.2,48.7
Hugo_Sanchez,2318,00:01:36.541,42.5,35.2,34.4,44.9
Hugo_Sanchez,2319,00:01:36.583,44.9,35.0,32.9,41.8
Hugo_Sanchez,2320,00:01:36.625,45.9,34.7,31.6,39.3
Hugo_Sanchez,2321,00:01:36.666,46.3,34.8,30.7,37.5
Hugo_Sanchez,2322,00:01:36.708,46.0,35.3,30.1,36.0
Hugo_Sanchez,2323,00:01:36.750,45.2,35.9,29.9,34.8
Hugo_Sanchez,2324,00:01:36.791,44.0,36.3,29.9,33.8
Hugo_Sanchez,2325,00:01:36.833,42.7,36.3,30.3,32.9
Hugo_Sanchez,2326,00:01:36.875,41.6,36.2,30.9,32.1
Hugo_Sanchez,2327,00:01:36.916,39.8,36.2,31.7,31.6
Hugo_Sanchez,2328,00:01:36.958,43.0,36.3,32.7,31.2
Hugo_Sanchez,2329,00:01:37.000,56.6,36.0,33.8,31.0
Hugo_Sanchez,2330,00:01:37.041,61.3,36.2,34.9,31.1
Hugo_Sanchez,2331,00:01:37.083,61.4,36.3,36.0,31.3
Hugo_Sanchez,2332,00:01:37.125,58.6,35.9,37.2,31.7
Hugo_Sanchez,2333,00:01:37.166,53.8,36.1,38.4,32.3
Hugo_Sanchez,2334,00:01:37.208,47.5,36.1,39.6,32.9
Hugo_Sanchez,2335,00:01:37.250,41.6,36.3,40.7,33.4
Hugo_Sanchez,2336,00:01:37.291,37.2,36.6,41.8,33.9
Hugo_Sanchez,2337,00:01:37.333,33.8,36.6,42.7,34.2
Hugo_Sanchez,2338,00:01:37.375,30.6,36.8,43.3,34.3
Hugo_Sanchez,2339,00:01:37.416,27.7,36.5,43.5,34.3
Hugo_Sanchez,2340,00:01:37.458,26.1,36.9,43.4,34.3
Hugo_Sanchez,2341,00:01:37.500,26.7,37.0,42.8,34.2
Hugo_Sanchez,2342,00:01:37.541,28.8,37.5,41.9,34.1
Hugo_Sanchez,2343,00:01:37.583,31.1,37.7,40.8,34.0
Hugo_Sanchez,2344,00:01:37.625,32.9,37.6,39.5,34.0
Hugo_Sanchez,2345,00:01:37.666,33.5,37.5,38.3,34.0
Hugo_Sanchez,2346,00:01:37.708,32.8,38.1,37.2,33.9
Hugo_Sanchez,2347,00:01:37.750,31.3,38.2,36.4,33.8
Hugo_Sanchez,2348,00:01:37.791,30.0,38.2,35.9,33.7
Hugo_Sanchez,2349,00:01:37.833,29.6,37.5,35.6,33.6
Hugo_Sanchez,2350,00:01:37.875,30.7,37.9,35.4,33.4
Hugo_Sanchez,2351,00:01:37.916,33.4,37.6,35.4,33.2
Hugo_Sanchez,2352,00:01:37.958,35.4,37.5,35.3,33.0
Hugo_Sanchez,2353,00:01:38.000,36.0,37.6,35.2,32.7
Hugo_Sanchez,2354,00:01:38.041,36.5,37.7,34.9,32.5
Hugo_Sanchez,2355,00:01:38.083,38.6,38.0,34.5,32.2
Hugo_Sanchez,2356,00:01:38.125,41.8,38.4,34.0,31.9
Hugo_Sanchez,2357,00:01:38.166,44.2,38.1,33.3,31.6
Hugo_Sanchez,2358,00:01:38.208,43.9,38.4,32.7,31.4
Hugo_Sanchez,2359,00:01:38.250,40.8,38.4,32.2,31.3
Hugo_Sanchez,2360,00:01:38.291,35.8,38.3,31.8,31.3
Hugo_Sanchez,2361,00:01:38.333,30.6,37.8,31.7,31.5
Hugo_Sanchez,2362,00:01:38.375,26.2,38.4,31.9,31.8
Hugo_Sanchez,2363,00:01:38.416,23.1,38.7,32.4,32.2
Hugo_Sanchez,2364,00:01:38.458,21.3,39.3,33.1,32.8
Hugo_Sanchez,2365,00:01:38.500,20.4,39.0,33.8,33.6
Hugo_Sanchez,2366,00:01:38.541,20.0,39.1,34.5,34.5
Hugo_Sanchez,2367,00:01:38.583,19.7,39.0,35.1,35.4
Hugo_Sanchez,2368,00:01:38.625,19.6,38.8,35.3,36.3
Hugo_Sanchez,2369,00:01:38.666,19.3,38.5,35.1,37.1
Hugo_Sanchez,2370,00:01:38.708,18.7,38.8,34.4,37.9
Hugo_Sanchez,2371,00:01:38.750,17.9,38.6,33.4,38.5
Hugo_Sanchez,2372,00:01:38.791,17.3,38.9,32.1,39.0
Hugo_Sanchez,2373,00:01:38.833,17.1,39.0,30.7,39.4
Hugo_Sanchez,2374,00:01:38.875,18.4,39.5,29.2,39.7
Hugo_Sanchez,2375,00:01:38.916,22.6,39.5,27.7,40.0
Hugo_Sanchez,2376,00:01:38.958,26.5,39.5,26.4,40.2
Hugo_Sanchez,2377,00:01:39.000,25.5,38.2,25.1,40.4
Hugo_Sanchez,2378,00:01:39.041,25.7,38.8,24.0,40.7
Hugo_Sanchez,2379,00:01:39.083,24.4,38.9,22.9,41.0
Hugo_Sanchez,2380,00:01:39.125,21.6,39.1,21.9,41.5
Hugo_Sanchez,2381,00:01:39.166,18.5,38.4,21.0,41.9
Hugo_Sanchez,2382,00:01:39.208,16.4,38.8,20.1,42.3
Hugo_Sanchez,2383,00:01:39.250,15.2,38.9,19.4,42.5
Hugo_Sanchez,2384,00:01:39.291,14.7,38.9,18.9,42.6
Hugo_Sanchez,2385,00:01:39.333,14.9,38.5,18.7,42.4
Hugo_Sanchez,2386,00:01:39.375,15.5,38.6,18.8,42.0
Hugo_Sanchez,2387,00:01:39.416,16.4,38.5,19.3,41.5
Hugo_Sanchez,2388,00:01:39.458,17.6,38.7,20.3,41.0
Hugo_Sanchez,2389,00:01:39.500,18.7,38.5,21.8,41.0
Hugo_Sanchez,2390,00:01:39.541,19.4,39.0,23.9,41.5
Hugo_Sanchez,2391,00:01:39.583,19.5,39.0,26.6,42.7
Hugo_Sanchez,2392,00:01:39.625,19.0,39.0,29.9,44.8
Hugo_Sanchez,2393,00:01:39.666,17.8,38.4,33.6,47.8
Hugo_Sanchez,2394,00:01:39.708,16.0,38.6,37.8,51.3
Hugo_Sanchez,2395,00:01:39.750,13.8,38.9,42.0,55.3
Hugo_Sanchez,2396,00:01:39.791,11.7,52.5,46.0,59.3
Hugo_Sanchez,2397,00:01:39.833,9.9,52.6,49.6,63.0
Hugo_Sanchez,2398,00:01:39.875,9.1,52.5,52.5,66.1
Hugo_Sanchez,2399,00:01:39.916,10.2,52.5,54.8,68.5
Hugo_Sanchez,2400,00:01:39.958,13.1,52.7,56.3,70.2
Hugo_Sanchez,2401,00:01:40.000,17.6,53.4,57.3,71.2
Hugo_Sanchez,2402,00:01:40.041,21.3,53.3,57.9,71.7
Hugo_Sanchez,2403,00:01:40.083,20.8,53.6,58.2,71.7
Hugo_Sanchez,2404,00:01:40.125,16.1,53.8,58.4,71.5
Hugo_Sanchez,2405,00:01:40.166,11.5,54.2,58.5,71.2
Hugo_Sanchez,2406,00:01:40.208,8.7,54.2,58.7,71.0
Hugo_Sanchez,2407,00:01:40.250,7.4,54.4,58.9,70.8
Hugo_Sanchez,2408,00:01:40.291,6.9,54.5,59.1,70.7
Hugo_Sanchez,2409,00:01:40.333,6.9,54.7,59.3,70.8
Hugo_Sanchez,2410,00:01:40.375,7.0,55.0,59.5,71.0
Hugo_Sanchez,2411,00:01:40.416,7.2,55.5,59.8,71.4
Hugo_Sanchez,2412,00:01:40.458,7.3,55.4,60.0,71.8
Hugo_Sanchez,2413,00:01:40.500,7.5,55.8,60.3,72.2
Hugo_Sanchez,2414,00:01:40.541,7.6,55.5,60.7,72.5
Hugo_Sanchez,2415,00:01:40.583,7.8,55.7,61.0,72.7
Hugo_Sanchez,2416,00:01:40.625,8.0,55.5,61.4,72.8
Hugo_Sanchez,2417,00:01:40.666,8.1,55.8,61.8,72.8
Hugo_Sanchez,2418,00:01:40.708,7.9,55.8,62.1,72.8
Hugo_Sanchez,2419,00:01:40.750,7.6,55.9,62.5,72.7
Hugo_Sanchez,2420,00:01:40.791,7.3,55.7,62.8,72.6
Hugo_Sanchez,2421,00:01:40.833,7.4,56.0,63.0,72.5
Hugo_Sanchez,2422,00:01:40.875,8.3,56.0,63.2,72.4
Hugo_Sanchez,2423,00:01:40.916,11.1,56.2,63.3,72.4
Hugo_Sanchez,2424,00:01:40.958,14.6,56.2,63.4,72.4
Hugo_Sanchez,2425,00:01:41.000,16.0,56.3,63.4,72.4
Hugo_Sanchez,2426,00:01:41.041,18.2,55.9,63.4,72.5
Hugo_Sanchez,2427,00:01:41.083,18.2,55.8,63.1,72.5
Hugo_Sanchez,2428,00:01:41.125,15.4,55.4,62.8,72.6
Hugo_Sanchez,2429,00:01:41.166,12.5,55.2,62.4,72.6
Hugo_Sanchez,2430,00:01:41.208,10.8,54.2,61.9,72.7
Hugo_Sanchez,2431,00:01:41.250,10.2,53.8,61.4,72.7
Hugo_Sanchez,2432,00:01:41.291,10.4,53.3,60.8,72.8
Hugo_Sanchez,2433,00:01:41.333,10.9,53.6,60.1,72.9
Hugo_Sanchez,2434,00:01:41.375,11.2,53.2,59.5,73.0
Hugo_Sanchez,2435,00:01:41.416,11.4,52.8,58.7,73.2
Hugo_Sanchez,2436,00:01:41.458,11.5,52.6,57.9,73.4
Hugo_Sanchez,2437,00:01:41.500,11.7,52.6,57.0,73.7
Hugo_Sanchez,2438,00:01:41.541,12.4,52.4,55.9,74.0
Hugo_Sanchez,2439,00:01:41.583,13.7,43.9,54.8,74.3
Hugo_Sanchez,2440,00:01:41.625,15.9,43.9,53.6,74.5
Hugo_Sanchez,2441,00:01:41.666,19.6,44.1,52.6,74.7
Hugo_Sanchez,2442,00:01:41.708,25.4,44.2,51.7,74.9
Hugo_Sanchez,2443,00:01:41.750,31.6,44.4,51.0,75.0
Hugo_Sanchez,2444,00:01:41.791,36.7,44.4,50.5,75.1
Hugo_Sanchez,2445,00:01:41.833,41.1,44.6,50.1,75.2
Hugo_Sanchez,2446,00:01:41.875,46.5,44.6,49.9,75.3
Hugo_Sanchez,2447,00:01:41.916,53.8,44.7,49.9,75.3
Hugo_Sanchez,2448,00:01:41.958,55.9,44.6,49.8,75.4
Hugo_Sanchez,2449,00:01:42.000,51.2,44.9,49.8,75.4
Hugo_Sanchez,2450,00:01:42.041,52.5,44.9,49.8,75.4
Hugo_Sanchez,2451,00:01:42.083,53.6,44.8,49.8,75.3
Hugo_Sanchez,2452,00:01:42.125,51.2,44.7,49.7,75.2
Hugo_Sanchez,2453,00:01:42.166,47.1,44.9,49.7,75.0
Hugo_Sanchez,2454,00:01:42.208,43.0,44.7,49.6,74.8
Hugo_Sanchez,2455,00:01:42.250,40.2,44.8,49.5,74.7
Hugo_Sanchez,2456,00:01:42.291,38.8,44.9,49.4,74.5
Hugo_Sanchez,2457,00:01:42.333,38.5,45.3,49.3,74.4
Hugo_Sanchez,2458,00:01:42.375,38.9,45.2,49.1,74.3
Hugo_Sanchez,2459,00:01:42.416,39.5,45.4,49.0,74.4
Hugo_Sanchez,2460,00:01:42.458,40.0,45.4,48.9,74.5
Hugo_Sanchez,2461,00:01:42.500,40.7,45.8,48.7,74.6
Hugo_Sanchez,2462,00:01:42.541,41.7,45.5,48.6,74.8
Hugo_Sanchez,2463,00:01:42.583,42.9,45.6,48.5,75.0
Hugo_Sanchez,2464,00:01:42.625,44.1,45.5,48.5,75.2
Hugo_Sanchez,2465,00:01:42.666,45.2,45.8,48.4,75.4
Hugo_Sanchez,2466,00:01:42.708,45.8,45.7,48.4,75.5
Hugo_Sanchez,2467,00:01:42.750,46.0,45.6,48.3,75.5
